system:index,date,lat,lon,station,.geo
20220727T085117_20220727T092933_7,2022-07-27,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220727T085617_20220727T093014_0,2022-07-27,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220727T085617_20220727T093014_1,2022-07-27,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220727T085617_20220727T093014_2,2022-07-27,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220727T085617_20220727T093014_3,2022-07-27,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220727T085617_20220727T093014_4,2022-07-27,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220727T085617_20220727T093014_5,2022-07-27,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220727T085617_20220727T093014_6,2022-07-27,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220727T085617_20220727T093014_7,2022-07-27,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220728T083117_20220728T091135_0,2022-07-28,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220728T083117_20220728T091135_1,2022-07-28,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220728T083117_20220728T091135_2,2022-07-28,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220728T083117_20220728T091135_3,2022-07-28,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220728T083117_20220728T091135_4,2022-07-28,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220728T083117_20220728T091135_5,2022-07-28,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220728T083117_20220728T091135_6,2022-07-28,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220728T083117_20220728T091135_7,2022-07-28,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220728T083617_20220728T091236_0,2022-07-28,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220728T083617_20220728T091236_1,2022-07-28,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220728T083617_20220728T091236_2,2022-07-28,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220728T083617_20220728T091236_3,2022-07-28,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220728T083617_20220728T091236_4,2022-07-28,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220728T083617_20220728T091236_5,2022-07-28,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220728T083617_20220728T091236_6,2022-07-28,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220728T083617_20220728T091236_7,2022-07-28,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220729T081617_20220729T085130_0,2022-07-29,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220729T081617_20220729T085130_1,2022-07-29,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220729T081617_20220729T085130_2,2022-07-29,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220729T081617_20220729T085130_3,2022-07-29,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220729T081617_20220729T085130_4,2022-07-29,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220729T081617_20220729T085130_5,2022-07-29,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220729T081617_20220729T085130_6,2022-07-29,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220729T081617_20220729T085130_7,2022-07-29,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220730T075617_20220730T083029_0,2022-07-30,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220730T075617_20220730T083029_1,2022-07-30,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220730T075617_20220730T083029_2,2022-07-30,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220730T075617_20220730T083029_3,2022-07-30,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220730T075617_20220730T083029_4,2022-07-30,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220730T075617_20220730T083029_5,2022-07-30,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220730T075617_20220730T083029_6,2022-07-30,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220730T075617_20220730T083029_7,2022-07-30,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220730T093617_20220730T101310_0,2022-07-30,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220730T093617_20220730T101310_1,2022-07-30,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220730T093617_20220730T101310_2,2022-07-30,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220730T093617_20220730T101310_3,2022-07-30,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220730T093617_20220730T101310_4,2022-07-30,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220730T093617_20220730T101310_5,2022-07-30,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220730T093617_20220730T101310_6,2022-07-30,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220730T093617_20220730T101310_7,2022-07-30,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220731T091617_20220731T095419_0,2022-07-31,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220731T091617_20220731T095419_1,2022-07-31,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220731T091617_20220731T095419_2,2022-07-31,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220731T091617_20220731T095419_3,2022-07-31,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220731T091617_20220731T095419_4,2022-07-31,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220731T091617_20220731T095419_5,2022-07-31,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220731T091617_20220731T095419_6,2022-07-31,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220731T091617_20220731T095419_7,2022-07-31,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220731T092117_20220731T095504_0,2022-07-31,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220731T092117_20220731T095504_1,2022-07-31,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220731T092117_20220731T095504_2,2022-07-31,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220731T092117_20220731T095504_3,2022-07-31,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220731T092117_20220731T095504_4,2022-07-31,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220731T092117_20220731T095504_5,2022-07-31,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220731T092117_20220731T095504_6,2022-07-31,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220731T092117_20220731T095504_7,2022-07-31,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220801T072117_20220801T075139_0,2022-08-01,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220801T072117_20220801T075139_1,2022-08-01,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220801T072117_20220801T075139_2,2022-08-01,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220801T072117_20220801T075139_3,2022-08-01,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220801T072117_20220801T075139_4,2022-08-01,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220801T072117_20220801T075139_5,2022-08-01,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220801T072117_20220801T075139_6,2022-08-01,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220801T072117_20220801T075139_7,2022-08-01,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220801T085617_20220801T093113_0,2022-08-01,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220801T085617_20220801T093113_1,2022-08-01,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220801T085617_20220801T093113_2,2022-08-01,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220801T085617_20220801T093113_3,2022-08-01,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220801T085617_20220801T093113_4,2022-08-01,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220801T085617_20220801T093113_5,2022-08-01,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220801T085617_20220801T093113_6,2022-08-01,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220801T085617_20220801T093113_7,2022-08-01,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220801T090117_20220801T093215_0,2022-08-01,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220801T090117_20220801T093215_1,2022-08-01,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220801T090117_20220801T093215_2,2022-08-01,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220801T090117_20220801T093215_3,2022-08-01,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220801T090117_20220801T093215_4,2022-08-01,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220801T090117_20220801T093215_5,2022-08-01,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220801T090117_20220801T093215_6,2022-08-01,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220801T090117_20220801T093215_7,2022-08-01,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220802T084142_20220802T091244_0,2022-08-02,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220802T084142_20220802T091244_1,2022-08-02,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220802T084142_20220802T091244_2,2022-08-02,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220802T084142_20220802T091244_3,2022-08-02,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220802T084142_20220802T091244_4,2022-08-02,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220802T084142_20220802T091244_5,2022-08-02,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220802T084142_20220802T091244_6,2022-08-02,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220802T084142_20220802T091244_7,2022-08-02,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220803T082142_20220803T085541_0,2022-08-03,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220803T082142_20220803T085541_1,2022-08-03,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220803T082142_20220803T085541_2,2022-08-03,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220803T082142_20220803T085541_3,2022-08-03,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220803T082142_20220803T085541_4,2022-08-03,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220803T082142_20220803T085541_5,2022-08-03,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220803T082142_20220803T085541_6,2022-08-03,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220803T082142_20220803T085541_7,2022-08-03,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220804T080142_20220804T083646_0,2022-08-04,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220804T080142_20220804T083646_1,2022-08-04,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220804T080142_20220804T083646_2,2022-08-04,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220804T080142_20220804T083646_3,2022-08-04,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220804T080142_20220804T083646_4,2022-08-04,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220804T080142_20220804T083646_5,2022-08-04,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220804T080142_20220804T083646_6,2022-08-04,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220804T080142_20220804T083646_7,2022-08-04,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220804T094142_20220804T101845_0,2022-08-04,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220804T094142_20220804T101845_1,2022-08-04,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220804T094142_20220804T101845_2,2022-08-04,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220804T094142_20220804T101845_3,2022-08-04,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220804T094142_20220804T101845_4,2022-08-04,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220804T094142_20220804T101845_5,2022-08-04,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220804T094142_20220804T101845_6,2022-08-04,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220804T094142_20220804T101845_7,2022-08-04,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220805T074642_20220805T081942_0,2022-08-05,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220805T074642_20220805T081942_1,2022-08-05,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220805T074642_20220805T081942_2,2022-08-05,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220805T074642_20220805T081942_3,2022-08-05,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220805T074642_20220805T081942_4,2022-08-05,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220805T074642_20220805T081942_5,2022-08-05,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220805T074642_20220805T081942_6,2022-08-05,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220805T074642_20220805T081942_7,2022-08-05,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220805T092142_20220805T100126_0,2022-08-05,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220805T092142_20220805T100126_1,2022-08-05,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220805T092142_20220805T100126_2,2022-08-05,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220805T092142_20220805T100126_3,2022-08-05,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220805T092142_20220805T100126_4,2022-08-05,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220805T092142_20220805T100126_5,2022-08-05,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220805T092142_20220805T100126_6,2022-08-05,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220805T092142_20220805T100126_7,2022-08-05,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220805T092642_20220805T100230_0,2022-08-05,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220805T092642_20220805T100230_1,2022-08-05,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220805T092642_20220805T100230_2,2022-08-05,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220805T092642_20220805T100230_3,2022-08-05,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220805T092642_20220805T100230_4,2022-08-05,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220805T092642_20220805T100230_5,2022-08-05,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220805T092642_20220805T100230_6,2022-08-05,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220805T092642_20220805T100230_7,2022-08-05,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220806T072642_20220806T080206_0,2022-08-06,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220806T072642_20220806T080206_1,2022-08-06,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220806T072642_20220806T080206_2,2022-08-06,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220806T072642_20220806T080206_3,2022-08-06,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220806T072642_20220806T080206_4,2022-08-06,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220806T072642_20220806T080206_5,2022-08-06,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220806T072642_20220806T080206_6,2022-08-06,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220806T072642_20220806T080206_7,2022-08-06,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220806T090642_20220806T094106_0,2022-08-06,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220806T090642_20220806T094106_1,2022-08-06,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220806T090642_20220806T094106_2,2022-08-06,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220806T090642_20220806T094106_3,2022-08-06,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220806T090642_20220806T094106_4,2022-08-06,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220806T090642_20220806T094106_5,2022-08-06,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220806T090642_20220806T094106_6,2022-08-06,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220806T090642_20220806T094106_7,2022-08-06,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220807T084642_20220807T091941_0,2022-08-07,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220807T084642_20220807T091941_1,2022-08-07,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220807T084642_20220807T091941_2,2022-08-07,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220807T084642_20220807T091941_3,2022-08-07,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220807T084642_20220807T091941_4,2022-08-07,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220807T084642_20220807T091941_5,2022-08-07,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220807T084642_20220807T091941_6,2022-08-07,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220807T084642_20220807T091941_7,2022-08-07,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220808T082718_20220808T090117_0,2022-08-08,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220808T082718_20220808T090117_1,2022-08-08,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220808T082718_20220808T090117_2,2022-08-08,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220808T082718_20220808T090117_3,2022-08-08,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220808T082718_20220808T090117_4,2022-08-08,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220808T082718_20220808T090117_5,2022-08-08,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220808T082718_20220808T090117_6,2022-08-08,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220808T082718_20220808T090117_7,2022-08-08,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220809T080718_20220809T084244_0,2022-08-09,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220809T080718_20220809T084244_1,2022-08-09,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220809T080718_20220809T084244_2,2022-08-09,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220809T080718_20220809T084244_3,2022-08-09,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220809T080718_20220809T084244_4,2022-08-09,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220809T080718_20220809T084244_5,2022-08-09,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220809T080718_20220809T084244_6,2022-08-09,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220809T080718_20220809T084244_7,2022-08-09,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20220809T094718_20220809T102626_0,2022-08-09,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
20220809T094718_20220809T102626_1,2022-08-09,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20220809T094718_20220809T102626_2,2022-08-09,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20220809T094718_20220809T102626_3,2022-08-09,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20220809T094718_20220809T102626_4,2022-08-09,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20220809T094718_20220809T102626_5,2022-08-09,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20220809T094718_20220809T102626_6,2022-08-09,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
20220809T094718_20220809T102626_7,2022-08-09,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
