system:index,date,lat,lon,station,.geo
20190403T085903_20190403T093522_3,2019-04-03,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190403T085903_20190403T093522_4,2019-04-03,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190403T085903_20190403T093522_5,2019-04-03,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190403T085903_20190403T093522_6,2019-04-03,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190403T085903_20190403T093522_7,2019-04-03,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190404T084130_20190404T091653_0,2019-04-04,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190404T084130_20190404T091653_1,2019-04-04,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190404T084130_20190404T091653_2,2019-04-04,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190404T084130_20190404T091653_3,2019-04-04,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190404T084130_20190404T091653_4,2019-04-04,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190404T084130_20190404T091653_5,2019-04-04,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190404T084130_20190404T091653_6,2019-04-04,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190404T084130_20190404T091653_7,2019-04-04,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190405T082130_20190405T085649_0,2019-04-05,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190405T082130_20190405T085649_1,2019-04-05,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190405T082130_20190405T085649_2,2019-04-05,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190405T082130_20190405T085649_3,2019-04-05,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190405T082130_20190405T085649_4,2019-04-05,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190405T082130_20190405T085649_5,2019-04-05,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190405T082130_20190405T085649_6,2019-04-05,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190405T082130_20190405T085649_7,2019-04-05,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190406T080130_20190406T083809_0,2019-04-06,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190406T080130_20190406T083809_1,2019-04-06,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190406T080130_20190406T083809_2,2019-04-06,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190406T080130_20190406T083809_3,2019-04-06,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190406T080130_20190406T083809_4,2019-04-06,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190406T080130_20190406T083809_5,2019-04-06,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190406T080130_20190406T083809_6,2019-04-06,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190406T080130_20190406T083809_7,2019-04-06,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190406T094130_20190406T101920_0,2019-04-06,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190406T094130_20190406T101920_1,2019-04-06,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190406T094130_20190406T101920_2,2019-04-06,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190406T094130_20190406T101920_3,2019-04-06,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190406T094130_20190406T101920_4,2019-04-06,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190406T094130_20190406T101920_5,2019-04-06,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190406T094130_20190406T101920_6,2019-04-06,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190406T094130_20190406T101920_7,2019-04-06,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190407T074630_20190407T082044_0,2019-04-07,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190407T074630_20190407T082044_1,2019-04-07,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190407T074630_20190407T082044_2,2019-04-07,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190407T074630_20190407T082044_3,2019-04-07,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190407T074630_20190407T082044_4,2019-04-07,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190407T074630_20190407T082044_5,2019-04-07,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190407T074630_20190407T082044_6,2019-04-07,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190407T074630_20190407T082044_7,2019-04-07,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190407T092630_20190407T100042_0,2019-04-07,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190407T092630_20190407T100042_1,2019-04-07,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190407T092630_20190407T100042_2,2019-04-07,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190407T092630_20190407T100042_3,2019-04-07,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190407T092630_20190407T100042_4,2019-04-07,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190407T092630_20190407T100042_5,2019-04-07,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190407T092630_20190407T100042_6,2019-04-07,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190407T092630_20190407T100042_7,2019-04-07,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190408T072630_20190408T080431_0,2019-04-08,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190408T072630_20190408T080431_1,2019-04-08,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190408T072630_20190408T080431_2,2019-04-08,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190408T072630_20190408T080431_3,2019-04-08,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190408T072630_20190408T080431_4,2019-04-08,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190408T072630_20190408T080431_5,2019-04-08,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190408T072630_20190408T080431_6,2019-04-08,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190408T072630_20190408T080431_7,2019-04-08,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190408T090630_20190408T094412_0,2019-04-08,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190408T090630_20190408T094412_1,2019-04-08,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190408T090630_20190408T094412_2,2019-04-08,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190408T090630_20190408T094412_3,2019-04-08,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190408T090630_20190408T094412_4,2019-04-08,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190408T090630_20190408T094412_5,2019-04-08,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190408T090630_20190408T094412_6,2019-04-08,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190408T090630_20190408T094412_7,2019-04-08,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190409T084630_20190409T092401_0,2019-04-09,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190409T084630_20190409T092401_1,2019-04-09,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190409T084630_20190409T092401_2,2019-04-09,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190409T084630_20190409T092401_3,2019-04-09,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190409T084630_20190409T092401_4,2019-04-09,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190409T084630_20190409T092401_5,2019-04-09,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190409T084630_20190409T092401_6,2019-04-09,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190409T084630_20190409T092401_7,2019-04-09,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190410T082630_20190410T090728_0,2019-04-10,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190410T082630_20190410T090728_1,2019-04-10,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190410T082630_20190410T090728_2,2019-04-10,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190410T082630_20190410T090728_3,2019-04-10,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190410T082630_20190410T090728_4,2019-04-10,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190410T082630_20190410T090728_5,2019-04-10,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190410T082630_20190410T090728_6,2019-04-10,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190410T082630_20190410T090728_7,2019-04-10,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190411T080630_20190411T084523_0,2019-04-11,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190411T080630_20190411T084523_1,2019-04-11,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190411T080630_20190411T084523_2,2019-04-11,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190411T080630_20190411T084523_3,2019-04-11,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190411T080630_20190411T084523_4,2019-04-11,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190411T080630_20190411T084523_5,2019-04-11,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190411T080630_20190411T084523_6,2019-04-11,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190411T080630_20190411T084523_7,2019-04-11,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190411T081130_20190411T084736_0,2019-04-11,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190411T081130_20190411T084736_1,2019-04-11,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190411T081130_20190411T084736_2,2019-04-11,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190411T081130_20190411T084736_3,2019-04-11,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190411T081130_20190411T084736_4,2019-04-11,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190411T081130_20190411T084736_5,2019-04-11,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190411T081130_20190411T084736_6,2019-04-11,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190411T081130_20190411T084736_7,2019-04-11,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190412T075130_20190412T082852_0,2019-04-12,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190412T075130_20190412T082852_1,2019-04-12,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190412T075130_20190412T082852_2,2019-04-12,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190412T075130_20190412T082852_3,2019-04-12,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190412T075130_20190412T082852_4,2019-04-12,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190412T075130_20190412T082852_5,2019-04-12,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190412T075130_20190412T082852_6,2019-04-12,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190412T075130_20190412T082852_7,2019-04-12,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190412T093130_20190412T101008_0,2019-04-12,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190412T093130_20190412T101008_1,2019-04-12,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190412T093130_20190412T101008_2,2019-04-12,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190412T093130_20190412T101008_3,2019-04-12,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190412T093130_20190412T101008_4,2019-04-12,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190412T093130_20190412T101008_5,2019-04-12,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190412T093130_20190412T101008_6,2019-04-12,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190412T093130_20190412T101008_7,2019-04-12,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190413T073130_20190413T080636_0,2019-04-13,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190413T073130_20190413T080636_1,2019-04-13,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190413T073130_20190413T080636_2,2019-04-13,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190413T073130_20190413T080636_3,2019-04-13,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190413T073130_20190413T080636_4,2019-04-13,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190413T073130_20190413T080636_5,2019-04-13,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190413T073130_20190413T080636_6,2019-04-13,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190413T073130_20190413T080636_7,2019-04-13,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190413T091130_20190413T094930_0,2019-04-13,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190413T091130_20190413T094930_1,2019-04-13,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190413T091130_20190413T094930_2,2019-04-13,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190413T091130_20190413T094930_3,2019-04-13,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190413T091130_20190413T094930_4,2019-04-13,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190413T091130_20190413T094930_5,2019-04-13,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190413T091130_20190413T094930_6,2019-04-13,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190413T091130_20190413T094930_7,2019-04-13,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190414T085130_20190414T093006_0,2019-04-14,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190414T085130_20190414T093006_1,2019-04-14,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190414T085130_20190414T093006_2,2019-04-14,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190414T085130_20190414T093006_3,2019-04-14,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190414T085130_20190414T093006_4,2019-04-14,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190414T085130_20190414T093006_5,2019-04-14,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190414T085130_20190414T093006_6,2019-04-14,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190414T085130_20190414T093006_7,2019-04-14,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190414T085630_20190414T093039_0,2019-04-14,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190414T085630_20190414T093039_1,2019-04-14,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190414T085630_20190414T093039_2,2019-04-14,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190414T085630_20190414T093039_3,2019-04-14,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190414T085630_20190414T093039_4,2019-04-14,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190414T085630_20190414T093039_5,2019-04-14,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190414T085630_20190414T093039_6,2019-04-14,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190414T085630_20190414T093039_7,2019-04-14,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190415T083059_20190415T091119_0,2019-04-15,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190415T083059_20190415T091119_1,2019-04-15,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190415T083059_20190415T091119_2,2019-04-15,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190415T083059_20190415T091119_3,2019-04-15,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190415T083059_20190415T091119_4,2019-04-15,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190415T083059_20190415T091119_5,2019-04-15,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190415T083059_20190415T091119_6,2019-04-15,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190415T083059_20190415T091119_7,2019-04-15,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190415T083559_20190415T091330_0,2019-04-15,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190415T083559_20190415T091330_1,2019-04-15,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190415T083559_20190415T091330_2,2019-04-15,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190415T083559_20190415T091330_3,2019-04-15,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190415T083559_20190415T091330_4,2019-04-15,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190415T083559_20190415T091330_5,2019-04-15,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190415T083559_20190415T091330_6,2019-04-15,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190415T083559_20190415T091330_7,2019-04-15,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190416T081635_20190416T085411_0,2019-04-16,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190416T081635_20190416T085411_1,2019-04-16,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190416T081635_20190416T085411_2,2019-04-16,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190416T081635_20190416T085411_3,2019-04-16,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190416T081635_20190416T085411_4,2019-04-16,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190416T081635_20190416T085411_5,2019-04-16,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190416T081635_20190416T085411_6,2019-04-16,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190416T081635_20190416T085411_7,2019-04-16,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190417T075635_20190417T083429_0,2019-04-17,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190417T075635_20190417T083429_1,2019-04-17,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190417T075635_20190417T083429_2,2019-04-17,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190417T075635_20190417T083429_3,2019-04-17,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190417T075635_20190417T083429_4,2019-04-17,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190417T075635_20190417T083429_5,2019-04-17,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190417T075635_20190417T083429_6,2019-04-17,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190417T075635_20190417T083429_7,2019-04-17,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190417T093635_20190417T101240_0,2019-04-17,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190417T093635_20190417T101240_1,2019-04-17,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190417T093635_20190417T101240_2,2019-04-17,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190417T093635_20190417T101240_3,2019-04-17,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190417T093635_20190417T101240_4,2019-04-17,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190417T093635_20190417T101240_5,2019-04-17,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
20190417T093635_20190417T101240_6,2019-04-17,24.81,66.99,Landhi,"{""type"":""Point"",""coordinates"":[66.99,24.81]}"
20190417T093635_20190417T101240_7,2019-04-17,24.92,67.05,Federal_B_Area,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
20190418T091635_20190418T095416_0,2019-04-18,24.9056,67.0822,Gulshan-e-Iqbal,"{""type"":""Point"",""coordinates"":[67.0822,24.905600000000003]}"
20190418T091635_20190418T095416_1,2019-04-18,24.856,67.01,Saddar,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
20190418T091635_20190418T095416_2,2019-04-18,24.94,66.98,SITE_Industrial,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
20190418T091635_20190418T095416_3,2019-04-18,24.82,67.03,Korangi_Industrial,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
20190418T091635_20190418T095416_4,2019-04-18,24.98,67.12,North_Nazimabad,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
20190418T091635_20190418T095416_5,2019-04-18,24.89,67.13,Gulistan_Jauhar,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
