date,station,Optical_Depth_055,wind_speed,month,month_sin,day_of_week,month_cos,is_weekend,viirs_ntl,pm25
2019-12-17,Landhi,0.411,5.92379678444076,12,-2.4492935982947064e-16,1,1.0,0,57.72999954223633,53.0974
2019-12-18,Landhi,0.1830652709359605,3.098415027365308,12,-2.4492935982947064e-16,2,1.0,0,57.72999954223633,49.3183
2019-12-19,Landhi,0.258851811436054,0.910674376239461,12,-2.4492935982947064e-16,3,1.0,0,57.72999954223633,45.2812
2019-12-20,Landhi,0.2782523946360153,1.965387274074744,12,-2.4492935982947064e-16,4,1.0,0,57.72999954223633,42.2334
2019-12-21,Landhi,0.2721520935960591,5.027906437421186,12,-2.4492935982947064e-16,5,1.0,1,57.72999954223633,62.4561
2019-12-22,Landhi,0.127251724137931,5.316366405000995,12,-2.4492935982947064e-16,6,1.0,1,57.72999954223633,62.7806
2019-12-23,Landhi,0.3350402298850574,4.017375359841088,12,-2.4492935982947064e-16,0,1.0,0,57.72999954223633,52.7267
2019-12-24,Landhi,0.1103025862068965,4.146987095756058,12,-2.4492935982947064e-16,1,1.0,0,57.72999954223633,40.6878
2019-12-25,Landhi,0.1409258620689655,5.218561161348722,12,-2.4492935982947064e-16,2,1.0,0,57.72999954223633,54.8414
2019-12-26,Landhi,0.1240931034482758,2.522158684028829,12,-2.4492935982947064e-16,3,1.0,0,57.72999954223633,51.3455
2019-12-27,Landhi,0.0647041006523764,2.348446019660618,12,-2.4492935982947064e-16,4,1.0,0,57.72999954223633,33.6452
2019-12-28,Landhi,0.2271931034482758,4.692628477483551,12,-2.4492935982947064e-16,5,1.0,1,57.72999954223633,76.9565
2019-12-29,Landhi,0.2908862068965517,5.420122754097851,12,-2.4492935982947064e-16,6,1.0,1,57.72999954223633,93.9862
2019-12-30,Landhi,0.4234862068965517,3.342632114681061,12,-2.4492935982947064e-16,0,1.0,0,57.72999954223633,95.5653
2019-12-31,Landhi,0.4762336956521739,5.795927644346604,12,-2.4492935982947064e-16,1,1.0,0,57.72999954223633,130.747
2020-01-01,Landhi,0.3769350465772916,8.27567307932872,1,0.4999999999999999,2,0.8660254037844387,0,38.09000015258789,116.7331
2020-01-02,Landhi,0.6174999999999999,6.870781823484354,1,0.4999999999999999,3,0.8660254037844387,0,38.09000015258789,117.0637
2020-01-03,Landhi,0.5077499999999999,3.091613084132274,1,0.4999999999999999,4,0.8660254037844387,0,38.09000015258789,80.041
2020-01-04,Landhi,0.3480793103448275,1.482261492338634,1,0.4999999999999999,5,0.8660254037844387,1,38.09000015258789,49.9179
2020-01-05,Landhi,0.3520088411125567,1.0930544798568944,1,0.4999999999999999,6,0.8660254037844387,1,38.09000015258789,52.8561
2020-01-06,Landhi,0.289,3.201680884602069,1,0.4999999999999999,0,0.8660254037844387,0,38.09000015258789,77.1584
2020-01-07,Landhi,0.2942086218506908,4.592267886211957,1,0.4999999999999999,1,0.8660254037844387,0,38.09000015258789,98.0635
2020-01-08,Landhi,0.1249689655172413,2.1954658093899355,1,0.4999999999999999,2,0.8660254037844387,0,38.09000015258789,32.7598
2020-01-09,Landhi,0.0699094043887147,4.073682225035051,1,0.4999999999999999,3,0.8660254037844387,0,38.09000015258789,37.7199
2020-01-10,Landhi,0.1892349999999999,7.294484815370992,1,0.4999999999999999,4,0.8660254037844387,0,38.09000015258789,64.788
2020-01-11,Landhi,0.3106,7.920439864499581,1,0.4999999999999999,5,0.8660254037844387,1,38.09000015258789,80.6703
2020-01-12,Landhi,0.409,5.833953628143068,1,0.4999999999999999,6,0.8660254037844387,1,38.09000015258789,123.0274
2020-01-13,Landhi,0.1448222701149425,2.8398391221798023,1,0.4999999999999999,0,0.8660254037844387,0,38.09000015258789,36.886
2020-01-14,Landhi,0.0774482758620689,3.23827275308962,1,0.4999999999999999,1,0.8660254037844387,0,38.09000015258789,30.6505
2020-01-15,Landhi,0.2052785766691122,4.234355302630967,1,0.4999999999999999,2,0.8660254037844387,0,38.09000015258789,43.9384
2020-01-16,Landhi,0.0801847826086956,2.3469363065820987,1,0.4999999999999999,3,0.8660254037844387,0,38.09000015258789,29.4949
2020-01-17,Landhi,0.0753862068965517,1.988679661466619,1,0.4999999999999999,4,0.8660254037844387,0,38.09000015258789,19.8509
2020-01-18,Landhi,0.1538999999999999,3.77506282671686,1,0.4999999999999999,5,0.8660254037844387,1,38.09000015258789,47.3511
2020-01-19,Landhi,0.1410700562983813,4.474184002615453,1,0.4999999999999999,6,0.8660254037844387,1,38.09000015258789,49.5884
2020-01-20,Landhi,0.2187785607196401,1.084891303682407,1,0.4999999999999999,0,0.8660254037844387,0,38.09000015258789,48.6458
2020-01-21,Landhi,0.3078758620689655,2.564592480137695,1,0.4999999999999999,1,0.8660254037844387,0,38.09000015258789,41.6826
2020-01-22,Landhi,0.5635965517241379,6.878260998238514,1,0.4999999999999999,2,0.8660254037844387,0,38.09000015258789,93.6847
2020-01-23,Landhi,0.2312255622188905,5.62697441339308,1,0.4999999999999999,3,0.8660254037844387,0,38.09000015258789,71.4992
2020-01-24,Landhi,0.2009758620689655,1.6967611521478316,1,0.4999999999999999,4,0.8660254037844387,0,38.09000015258789,51.8185
2020-01-25,Landhi,0.2356712328767123,3.2410861393452426,1,0.4999999999999999,5,0.8660254037844387,1,38.09000015258789,33.2075
2020-01-26,Landhi,0.3231063829787233,3.293771398070817,1,0.4999999999999999,6,0.8660254037844387,1,38.09000015258789,42.6881
2020-01-27,Landhi,0.2807319611470859,4.820738769140028,1,0.4999999999999999,0,0.8660254037844387,0,38.09000015258789,47.6742
2020-01-28,Landhi,0.2383491698595146,3.285301918141188,1,0.4999999999999999,1,0.8660254037844387,0,38.09000015258789,37.6135
2020-01-29,Landhi,0.1377413793103448,2.611293169920673,1,0.4999999999999999,2,0.8660254037844387,0,38.09000015258789,29.9222
2020-01-30,Landhi,0.1742793103448275,2.149172522862083,1,0.4999999999999999,3,0.8660254037844387,0,38.09000015258789,43.5405
2020-01-31,Landhi,0.1925413793103448,1.800477844311824,1,0.4999999999999999,4,0.8660254037844387,0,38.09000015258789,30.139
2020-02-02,Landhi,0.2530648425787106,3.749905945216038,2,0.8660254037844386,6,0.5000000000000001,1,47.47999954223633,60.3208
2020-02-03,Landhi,0.2561137931034483,1.8868620624633472,2,0.8660254037844386,0,0.5000000000000001,0,47.47999954223633,34.4384
2020-02-04,Landhi,0.1347626441881099,1.3860418716064076,2,0.8660254037844386,1,0.5000000000000001,0,47.47999954223633,43.2659
2020-02-05,Landhi,0.3513793103448275,4.718701029514166,2,0.8660254037844386,2,0.5000000000000001,0,47.47999954223633,76.8341
2020-02-06,Landhi,0.1558310344827585,2.250468313214346,2,0.8660254037844386,3,0.5000000000000001,0,47.47999954223633,39.0829
2020-02-07,Landhi,0.2502482758620689,4.2848129363697,2,0.8660254037844386,4,0.5000000000000001,0,47.47999954223633,60.4905
2020-02-08,Landhi,0.1501116941529235,3.815375616894651,2,0.8660254037844386,5,0.5000000000000001,1,47.47999954223633,49.6467
2020-02-09,Landhi,0.1870586206896551,3.364695776720245,2,0.8660254037844386,6,0.5000000000000001,1,47.47999954223633,41.4512
2020-02-10,Landhi,0.2681172595520421,3.9505494209080063,2,0.8660254037844386,0,0.5000000000000001,0,47.47999954223633,51.5742
2020-02-11,Landhi,0.2447771739130434,4.512602769955786,2,0.8660254037844386,1,0.5000000000000001,0,47.47999954223633,54.383
2020-02-12,Landhi,0.4635413793103448,4.283255756747758,2,0.8660254037844386,2,0.5000000000000001,0,47.47999954223633,68.7162
2020-02-13,Landhi,0.3282218890554722,2.550681569885767,2,0.8660254037844386,3,0.5000000000000001,0,47.47999954223633,53.2433
2020-02-14,Landhi,0.2971970014992503,0.7781423866314012,2,0.8660254037844386,4,0.5000000000000001,0,47.47999954223633,51.6409
2020-02-16,Landhi,0.1488413793103448,1.8390701900768724,2,0.8660254037844386,6,0.5000000000000001,1,47.47999954223633,37.6724
2020-02-17,Landhi,0.1039945652173912,3.629391624202106,2,0.8660254037844386,0,0.5000000000000001,0,47.47999954223633,34.5309
2020-02-18,Landhi,0.2937368421052631,1.980990438763832,2,0.8660254037844386,1,0.5000000000000001,0,47.47999954223633,37.2392
2020-02-19,Landhi,0.2242011494252873,4.159762897381899,2,0.8660254037844386,2,0.5000000000000001,0,47.47999954223633,47.4836
2020-02-20,Landhi,0.2807153948535936,4.613137416800801,2,0.8660254037844386,3,0.5000000000000001,0,47.47999954223633,64.3798
2020-02-21,Landhi,0.3357660424305919,5.7286906119856695,2,0.8660254037844386,4,0.5000000000000001,0,47.47999954223633,76.6728
2020-02-22,Landhi,0.383203448275862,5.062644796474866,2,0.8660254037844386,5,0.5000000000000001,1,47.47999954223633,66.7005
2020-02-23,Landhi,0.3716206896551725,2.8455288533283323,2,0.8660254037844386,6,0.5000000000000001,1,47.47999954223633,63.4163
2020-02-24,Landhi,0.2731664542728635,1.8811537922471024,2,0.8660254037844386,0,0.5000000000000001,0,47.47999954223633,53.1925
2020-02-25,Landhi,0.3004673913043478,2.5804483808062346,2,0.8660254037844386,1,0.5000000000000001,0,47.47999954223633,50.3812
2020-02-26,Landhi,0.2024900064474532,3.717690839501846,2,0.8660254037844386,2,0.5000000000000001,0,47.47999954223633,50.7373
2020-02-27,Landhi,0.169879746835443,5.173805527682581,2,0.8660254037844386,3,0.5000000000000001,0,47.47999954223633,49.1696
2020-02-28,Landhi,0.5142173913043478,4.042389912074103,2,0.8660254037844386,4,0.5000000000000001,0,47.47999954223633,112.4255
2020-02-29,Landhi,0.8668039618488628,1.1810755359346423,2,0.8660254037844386,5,0.5000000000000001,1,47.47999954223633,165.1994
2020-03-01,Landhi,0.4804241379310345,4.740296034984803,3,1.0,6,6.123233995736766e-17,1,46.310001373291016,97.2748
2020-03-02,Landhi,0.3153299100449774,2.0563469129101315,3,1.0,0,6.123233995736766e-17,0,46.310001373291016,71.6469
2020-03-03,Landhi,0.3901344827586206,4.302436854509392,3,1.0,1,6.123233995736766e-17,0,46.310001373291016,66.1427
2020-03-04,Landhi,0.2719728260869564,6.024691191320535,3,1.0,2,6.123233995736766e-17,0,46.310001373291016,59.5565
2020-03-05,Landhi,0.5748673325499414,5.143740298923688,3,1.0,3,6.123233995736766e-17,0,46.310001373291016,78.4886
2020-03-06,Landhi,0.3107174287856071,2.4308936228778224,3,1.0,4,6.123233995736766e-17,0,46.310001373291016,74.1692
2020-03-07,Landhi,0.1726912156166813,2.495276579957548,3,1.0,5,6.123233995736766e-17,1,46.310001373291016,51.8766
2020-03-08,Landhi,0.2236551724137931,1.8412479569239588,3,1.0,6,6.123233995736766e-17,1,46.310001373291016,39.641
2020-03-09,Landhi,0.2688001422475106,2.7758434854894625,3,1.0,0,6.123233995736766e-17,0,46.310001373291016,43.9677
2020-03-10,Landhi,0.3598912885662432,4.216402341034591,3,1.0,1,6.123233995736766e-17,0,46.310001373291016,64.9411
2020-03-12,Landhi,0.4185404214559387,6.8943108867731,3,1.0,3,6.123233995736766e-17,0,46.310001373291016,80.8432
2020-03-13,Landhi,0.424445652173913,1.9955645151439187,3,1.0,4,6.123233995736766e-17,0,46.310001373291016,67.5293
2020-03-15,Landhi,0.2817134146341463,1.379745249018514,3,1.0,6,6.123233995736766e-17,1,46.310001373291016,52.3034
2020-03-16,Landhi,0.2560046394485683,3.3864951156773606,3,1.0,0,6.123233995736766e-17,0,46.310001373291016,63.1369
2020-03-17,Landhi,0.2800896551724138,1.9198152612348829,3,1.0,1,6.123233995736766e-17,0,46.310001373291016,51.5095
2020-03-18,Landhi,0.2042202023988005,1.6163425316525055,3,1.0,2,6.123233995736766e-17,0,46.310001373291016,45.4792
2020-03-19,Landhi,0.2404294827586206,3.748095575689408,3,1.0,3,6.123233995736766e-17,0,46.310001373291016,40.9169
2020-03-20,Landhi,0.2662336956521738,5.929582606941017,3,1.0,4,6.123233995736766e-17,0,46.310001373291016,55.2076
2020-03-21,Landhi,0.4126499999999999,4.298061360104904,3,1.0,5,6.123233995736766e-17,1,46.310001373291016,54.1999
2020-03-22,Landhi,0.28,2.590477254217494,3,1.0,6,6.123233995736766e-17,1,46.310001373291016,43.0752
2020-03-23,Landhi,0.3018088726913138,2.842276182032628,3,1.0,0,6.123233995736766e-17,0,46.310001373291016,33.252
2020-03-24,Landhi,0.2658387931034482,4.241781147948299,3,1.0,1,6.123233995736766e-17,0,46.310001373291016,65.7102
2020-03-25,Landhi,0.3307587283440022,3.337529884066196,3,1.0,2,6.123233995736766e-17,0,46.310001373291016,53.0558
2020-03-26,Landhi,0.207869606378898,2.073322581679045,3,1.0,3,6.123233995736766e-17,0,46.310001373291016,39.5433
2020-03-27,Landhi,0.1119427286356821,3.842714227558493,3,1.0,4,6.123233995736766e-17,0,46.310001373291016,39.9225
2020-03-28,Landhi,0.3218472727272726,4.153802064602026,3,1.0,5,6.123233995736766e-17,1,46.310001373291016,44.8194
2020-03-29,Landhi,0.2327122063968015,1.4511719049523133,3,1.0,6,6.123233995736766e-17,1,46.310001373291016,38.264
2020-03-30,Landhi,0.2967051341350601,2.7634938245091893,3,1.0,0,6.123233995736766e-17,0,46.310001373291016,56.7158
