date,station,Optical_Depth_055,month_cos,month,wind_speed,month_sin,day_of_week,pm25
2021-06-17,Saddar,0.788,-1.0,6,2.701732365287643,1.2246467991473532e-16,3,128.43742403792274
2021-06-18,Saddar,1.0379999999999998,-1.0,6,3.3863679635573827,1.2246467991473532e-16,4,140.27223070905222
2021-06-19,Saddar,0.8210000000000001,-1.0,6,5.710243150421022,1.2246467991473532e-16,5,123.133918181824
2021-06-20,Saddar,0.936,-1.0,6,7.529052611444294,1.2246467991473532e-16,6,124.81066022658672
2021-06-21,Saddar,1.178,-1.0,6,7.1689708311611735,1.2246467991473532e-16,0,146.89023572216078
2021-06-22,Saddar,0.8408693693693694,-1.0,6,6.403799374177513,1.2246467991473532e-16,1,126.99630298106447
2021-06-23,Saddar,0.8669655172413793,-1.0,6,7.1804504289164335,1.2246467991473532e-16,2,107.91136895825218
2021-06-24,Saddar,1.013288888888889,-1.0,6,7.791835795194404,1.2246467991473532e-16,3,129.52590421994532
2021-06-25,Saddar,0.4642499999999999,-1.0,6,8.710866457585066,1.2246467991473532e-16,4,95.35499728454616
2021-06-26,Saddar,1.0072320689655172,-1.0,6,7.733662435058183,1.2246467991473532e-16,5,127.29719706919975
2021-06-27,Saddar,0.65,-1.0,6,6.603741883174841,1.2246467991473532e-16,6,111.89729156336222
2021-06-28,Saddar,0.6658086206896552,-1.0,6,6.75955434773317,1.2246467991473532e-16,0,107.06820378876176
2021-06-29,Saddar,0.5473469387755102,-1.0,6,7.167764696342986,1.2246467991473532e-16,1,90.35946680914752
2021-06-30,Saddar,0.3022844827586207,-1.0,6,8.80813635671678,1.2246467991473532e-16,2,75.09276064379152
2021-07-01,Saddar,0.8208170302603801,-0.8660254037844388,7,8.746369020158532,-0.4999999999999997,3,118.9415882312749
2021-07-02,Saddar,0.8151120689655172,-0.8660254037844388,7,8.950437988817926,-0.4999999999999997,4,115.20406300395108
2021-07-03,Saddar,1.0255111111111113,-0.8660254037844388,7,7.481308487337116,-0.4999999999999997,5,134.4422437957857
2021-07-04,Saddar,0.7324999999999999,-0.8660254037844388,7,7.07932781590958,-0.4999999999999997,6,108.20689669245527
2021-07-06,Saddar,0.7182487684729064,-0.8660254037844388,7,6.959703659666858,-0.4999999999999997,1,114.99856096393268
2021-07-07,Saddar,0.6895,-0.8660254037844388,7,8.425169735796105,-0.4999999999999997,2,102.78700505706044
2021-07-08,Saddar,1.097,-0.8660254037844388,7,9.155966882026451,-0.4999999999999997,3,129.83449153799276
2021-07-10,Saddar,0.669,-0.8660254037844388,7,5.418306515538415,-0.4999999999999997,5,102.10395512189685
2021-07-11,Saddar,0.386,-0.8660254037844388,7,4.498539348293319,-0.4999999999999997,6,84.58402829645945
2021-07-13,Saddar,0.3360819672131147,-0.8660254037844388,7,4.091716220327854,-0.4999999999999997,1,88.42370418410519
2021-07-15,Saddar,0.3463367346938776,-0.8660254037844388,7,4.610021770010078,-0.4999999999999997,3,78.78095881386776
2021-07-16,Saddar,0.327,-0.8660254037844388,7,3.675143495910015,-0.4999999999999997,4,98.32574956969192
2021-07-17,Saddar,0.534,-0.8660254037844388,7,2.4855815235581,-0.4999999999999997,5,112.13038877145344
2021-07-18,Saddar,0.2784999999999999,-0.8660254037844388,7,9.761381569208332,-0.4999999999999997,6,74.80294866312295
2021-07-20,Saddar,1.773,-0.8660254037844388,7,10.711355056815371,-0.4999999999999997,1,193.1970069127752
2021-07-21,Saddar,1.36,-0.8660254037844388,7,9.01936277209766,-0.4999999999999997,2,164.88789517893434
2021-07-22,Saddar,0.7107931034482758,-0.8660254037844388,7,5.010814847672807,-0.4999999999999997,3,114.96593941155372
2021-07-25,Saddar,0.392,-0.8660254037844388,7,8.15761567849111,-0.4999999999999997,6,86.0151293002706
2021-07-31,Saddar,1.059,-0.8660254037844388,7,9.256965156230628,-0.4999999999999997,5,135.16131917502503
2021-08-01,Saddar,0.6990000000000001,-0.5000000000000004,8,8.647460909228068,-0.8660254037844385,6,104.37807520739526
2021-08-02,Saddar,0.9919705882352942,-0.5000000000000004,8,8.032170030408068,-0.8660254037844385,0,136.92851035844996
2021-08-03,Saddar,0.986,-0.5000000000000004,8,7.701426442916441,-0.8660254037844385,1,130.98361957992051
2021-08-04,Saddar,1.0,-0.5000000000000004,8,7.138448860174285,-0.8660254037844385,2,133.8521445822841
2021-08-05,Saddar,0.89984,-0.5000000000000004,8,5.318266332850064,-0.8660254037844385,3,133.7015601524332
2021-08-06,Saddar,0.7521034482758622,-0.5000000000000004,8,4.913312158204984,-0.8660254037844385,4,119.97419975424886
2021-08-07,Saddar,0.6100000000000001,-0.5000000000000004,8,4.911048854584915,-0.8660254037844385,5,112.31005050211093
2021-08-08,Saddar,0.7460948275862069,-0.5000000000000004,8,5.269129908399182,-0.8660254037844385,6,113.64559759847488
2021-08-09,Saddar,0.7427954545454545,-0.5000000000000004,8,6.259497100473623,-0.8660254037844385,0,109.98578160833422
2021-08-11,Saddar,0.5452803030303031,-0.5000000000000004,8,7.478916166199618,-0.8660254037844385,2,97.10435214868754
2021-08-12,Saddar,0.497,-0.5000000000000004,8,6.3935311102394445,-0.8660254037844385,3,93.01076614989714
2021-08-13,Saddar,0.7450000000000001,-0.5000000000000004,8,6.865075536308935,-0.8660254037844385,4,115.52883383797548
2021-08-14,Saddar,0.392,-0.5000000000000004,8,7.833901157411268,-0.8660254037844385,5,80.04915045290792
2021-08-15,Saddar,1.012344827586207,-0.5000000000000004,8,6.776231481364579,-0.8660254037844385,6,150.04204293820106
2021-08-16,Saddar,0.7904900731452456,-0.5000000000000004,8,4.818884741128535,-0.8660254037844385,0,123.0643742521905
2021-08-17,Saddar,0.3391551724137931,-0.5000000000000004,8,4.9882789432726735,-0.8660254037844385,1,83.53039773858282
