date,station,aer_ai,no2,so2,co,wind_speed,rh,temperature_2m,Optical_Depth_047,Optical_Depth_055,viirs_ntl,month,month_sin,month_cos,day_of_week,dow_sin,dow_cos,is_holiday,is_weekend,pm25
2020-04-16,Landhi,,,,,4.91957339977361,64.06298139836758,301.5223493266532,,,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,3,0.4338837391175582,-0.900968867902419,0,0,67.1645635492648
2020-04-17,Landhi,,,,,5.458175943798231,50.47805060138996,302.1124931435951,0.3071167189132706,0.2402983803552769,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,0,0,77.67605829315009
2020-04-18,Landhi,,,,,5.462384149213874,63.13729102146437,301.5206882663244,0.5088482758620689,0.4176931034482758,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,0,1,90.91351663132707
2020-04-19,Landhi,,,,,5.5798521099166045,67.12458660706385,301.06603850313326,0.3546363636363636,0.2699818181818181,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,0,1,87.8166960588858
2020-04-20,Landhi,,,,,4.322790944514998,69.18751257342254,301.45679880326463,0.5044678538390379,0.3876095050878815,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,0,0,103.04709742955005
2020-04-21,Landhi,,,,,3.670630330961048,62.72994409268546,302.60265572902205,0.4317803598200899,0.3286860944527735,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,0,0,99.95257246054615
2020-04-22,Landhi,,,,,6.365987996810647,58.016830981485214,303.20727258531497,0.3228045150501671,0.2506002508361203,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,0,0,84.72567002490342
2020-04-23,Landhi,,,,,6.959909626111199,56.5943921160717,303.1338174739107,0.4792180500658761,0.3726475625823451,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,3,0.4338837391175582,-0.900968867902419,0,0,98.74839865987585
2020-04-24,Landhi,,,,,6.677633429770196,65.82405307800869,301.6408646020237,0.7497390195208518,0.6159945652173914,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,0,0,121.24402766139718
2020-04-25,Landhi,,,,,5.619613794348164,66.72620419786082,301.81817901585106,0.8550076280041798,0.6877382967607106,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,0,1,129.332784487581
2020-04-26,Landhi,,,,,5.503972329437344,70.36553176154648,302.0943790485313,0.2910789355322338,0.2343381184407796,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,0,1,88.62075239720957
2020-04-27,Landhi,,,,,5.965536660528323,72.99799524356618,301.91006433968334,0.4426517241379311,0.3495344827586207,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,0,0,96.54487594520437
2020-04-28,Landhi,,,,,3.889212615259312,71.17626678382192,301.9198770657802,0.2039626311844078,0.1579909295352323,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,0,0,83.34335785890094
2020-04-29,Landhi,,,,,3.709450715729736,64.50936202994066,302.11476568431067,0.3971471889055472,0.310838568215892,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.2225209339563143,0,0,95.45054449340392
2020-04-30,Landhi,,,,,4.551219326141983,65.48878441298326,302.2188600283079,0.2754361001317523,0.2152610342555994,46.310001373291016,4,0.8660254037844387,-0.4999999999999998,3,0.4338837391175582,-0.900968867902419,0,0,86.90390678864897
2020-05-01,Landhi,,,,,6.503597166200175,72.0713880271601,302.0144837274947,0.265641304347826,0.2003586956521738,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,1,0,82.66182022185502
2020-05-02,Landhi,,,,,6.949106474661424,73.15714481625497,302.78144703151696,0.7179764831369362,0.5638329439252336,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,0,1,123.2080877789338
